tahun;kd_desa;fitur_1;fitur_2;fitur_3;fitur_4;fitur_5;fitur_6;idm
2022;5206112006;103130990;310885970;133111040;51485000;403200000;0;0.6176
2022;5205062007;49710000;393816000;81000000;134654000;442800000;0;0.7251
2022;5205072007;2000000;296102720;120924480;248356800;446400000;0;0.7522
2022;5201122004;110200000;311110500;50600000;203286000;408800000;0;0.7076
2022;5206112011;173526640;248956360;74400000;126000000;421200000;0;0.6154
2022;5202072007;40335000;524466156;87486778;23779366;453600000;0;0.8113
2022;5203202009;44302500;245859600;69634220;298404600;458030080;0;0.6992
2022;5204022010;45814500;392900000;47580800;105141000;399600000;0;0.6998
2022;5203032013;0;473054000;0;25450000;424200000;0;0.761
2022;5203032011;34801700;708351300;67600000;66000000;637100000;0;0.8111
2022;5204142003;110532000;328453600;24703000;107000000;392400000;0;0.8735
2022;5204142004;83829500;343230000;32239600;59918400;342000000;0;0.8321
2022;5201132010;108880000;162620000;0;227281500;527339000;65000000;0.6213
2022;5203192014;66900000;166939000;55500000;84145000;345538000;0;0.6957
2022;5202062008;27103000;996829250;16725000;0;694800000;0;0.8679
2022;5204142013;75900000;280363250;71435700;71881050;338400000;0;0.856
2022;5203132013;176748500;697252445;87529000;189232670;859265000;105704670;0.8167
2022;5202042007;5450000;395049711;70720000;210686500;410400000;0;0.6817
2022;5201122013;39553050;338324000;66910000;194334700;414000000;0;0.6911
2022;5201122009;110300000;248609200;108240000;249761800;509800000;35000000;0.6649
2022;5203182001;78276000;704693000;111900000;58680000;637200000;0;0.7816
2022;5201092014;53155000;421165280;25475000;155710000;442800000;0;0.7054
2022;5201022004;94000000;564173750;110300000;55500000;541900000;0;0.8024
2022;5203042009;57865500;433525500;33000000;160500000;659560000;53000000;0.734
2022;5202022011;37789500;597769500;72584000;50085000;522000000;0;0.7714
2022;5202022011;77541500;527711500;220716200;250163000;881569600;0;0.8098
2022;5203182004;68620000;442746752;149977000;213341248;591740000;0;0.7773
2022;5203182009;59682000;539784400;78652160;105477000;525600000;0;0.6487
2022;5203192018;23850000;344262000;43625000;105000000;370600000;0;0.7541
2022;5203132009;28158100;291338900;16000000;152931000;338540000;0;0.8762
2022;5201072007;64125000;111718000;59100000;156000000;388599000;0;0.6424
2022;5208052003;0;509298000;0;257481400;522100000;0;0.8859
2022;5201122011;83361810;198275410;46698000;200317500;380352281;0;0.6983
2022;5201152006;49146000;396807170;60900000;82443700;581988000;0;0.7148
2022;5201012014;0;445999400;0;104257600;367200000;0;0.6473
2022;5207012001;0;468443950;103138500;92776000;187200000;0;0.7386
2022;5201032018;67537100;314325000;24100000;227200000;467420000;50000000;0.8135
2022;5208022001;180687250;686220556;233412000;19800000;734400000;85000000;0.8638
2022;5204172005;118433983;264228020;98086480;159688000;424800000;0;0.8727
2022;5204172007;69946000;216453500;23915000;178882000;342000000;0;0.7814
2022;5201122015;55343200;221247875;22300000;191785000;345900000;0;0.724
2022;5201032016;19420000;469214405;43814500;104572500;440587950;42000000;0.724
2022;5208032005;32321125;1283546763;0;0;874800000;0;0.7489
2022;5208042010;51000000;447200000;12500000;100000000;1270250000;0;0.6251
2022;5201092011;67709000;252750000;26780000;146650000;481200000;0;0.6902
2022;5203082013;33550000;665250000;140500000;65000000;643547000;0;0.8038
2022;5203192002;34908000;190782000;25200000;232618300;453917200;113704000;0.8733
2022;5201092001;44050300;322469300;56490000;224057750;481515000;27139620;0.8124
2022;5206072005;180042880;239625120;87615000;104000000;447000000;0;0.6037
2022;5206122010;200838800;123583000;95073200;150820000;381600000;0;0.5259
2022;5204122009;64125700;233806140;72204700;124775700;335267250;18987195;0.6265
2022;5205032003;27148000;525575000;8000000;13500000;535149000;0;0.8317
2022;5201152002;135892888;338254000;305965000;474718500;866485000;0;0.8768
2022;5201022003;36915000;645170761;20000000;306299958;644817500;0;0.7189
2022;5202012013;78426500;572111000;290225500;131745500;720000000;0;0.8416
2022;5205032007;14169200;193190200;38550000;226538600;349200000;50000000;0.7392
2022;5205082002;17000000;443372600;13400000;52393400;356400000;0;0.7244
2022;5204022003;77915000;361099600;28992400;0;342000000;25000000;0.6646
2022;5202072003;57490000;952078500;81195000;15000000;705600000;0;0.8762
2022;5202072011;45867000;465005500;82383500;37275000;460800000;0;0.8506
2022;5203062002;48828000;375734500;21829500;16766000;317885000;0;0.8135
2022;5201092010;56470500;347915670;35854500;224027500;457200000;176715896;0.7751
2022;5204192005;37915700;423582743;30700000;21742500;363600000;0;0.8537
2022;5202022003;15055000;830941000;219190000;0;712800000;0;0.8187
2022;5201132006;40822000;494597000;10000000;329015000;613600000;0;0.706
2022;5201132002;213093640;459659720;106460000;0;453600000;0;0.7044
2022;5201132009;140128085;266335500;82335000;175545484;470300000;0;0.7044
2022;5208012003;59450000;648279680;48000000;255105000;845400000;100000000;0.8214
2022;5203032001;45090900;826651100;34250000;36917000;719900000;30000000;0.9119
2022;5203112005;42358000;646150260;82327400;55726000;592290000;0;0.7265
2022;5201092015;75211000;257731600;53685000;141251800;378000000;0;0.6868
2022;5203192009;2281000;19941500;6300000;0;335608500;0;0.694
2022;5203202003;85287000;338110500;3525000;563903250;782871400;99395850;0.8544
2022;5203042012;27377620;208612500;108950000;129600000;448220880;0;0.7892
2022;5206062003;145780000;246935000;112850000;162147000;446400000;0;0.703
2022;5203142012;57005500;234270700;37070000;85170000;384706000;0;0.7648
2022;5204062005;212603480;740709770;31587200;179907343;790480000;0;0.7706
2022;5204142002;97990500;388676600;91388840;52000000;421200000;0;0.7975
2022;5204142016;98506000;285746280;69476120;139249200;414000000;0;0.869
2022;5204052005;233793990;292258600;92220000;163000000;525600000;0;0.8175
2022;5202102004;0;509234400;81615100;0;406800000;0;0.7525
2022;5203122003;22855300;410250890;95996000;193164851;685349050;95000000;0.8098
2022;5203122006;94878400;463873000;31350000;428234250;740600000;59088713;0.81
2022;5204202002;56520500;259381000;52328000;106423000;360030000;5083000;0.7537
2022;5203022003;70205800;243478000;14992000;232722200;404600000;0;0.8116
2022;5206172001;158819920;224241080;19200000;0;273600000;0;0.6983
2022;5202112003;42426000;749042200;90030000;27315000;612000000;0;0.8152
2022;5205062003;0;417108000;11535000;343471000;554773000;0;0.8284
2022;5205062009;21500000;448546000;12000000;163000000;434795000;0;0.8067
2022;5204092002;147658550;173864000;35968000;193572000;385200000;0;0.676
2022;5206082006;193543880;273795120;26400000;0;331200000;0;0.6589
2022;5204202003;127320000;228245360;44511640;42000000;316580000;0;0.7343
2022;5206072013;102925000;163110760;138690840;395112000;388800000;0;0.6062
2022;5206032006;123310400;298451400;122293200;5000000;367200000;0;0.774
2022;5206122001;153096980;243921170;132165000;137117850;450000000;0;0.789
2022;5203032014;65706800;337644000;61330200;37375000;432430000;0;0.8444
2022;5203092003;72431000;744284100;0;72761000;766650000;0;0.8252
2022;5203212010;43452200;257313400;30700000;257739400;540100000;0;0.7835
2022;5203092009;31724000;226203360;21676840;219487800;400000000;0;0.7995
2022;5203092019;61525000;201616000;17635000;170720000;422800000;0;0.8225
2022;5203092008;42262750;263409950;2397500;255903750;466254800;0;0.8117
2022;5204052003;210277144;167209120;11000000;149851000;363846456;0;0.8506
2022;5207072002;32125120;178538419;339905000;281108330;522000000;0;0.8324
2022;5206112004;188478560;260839440;61400000;55700000;385200000;0;0.5014
2022;5206052011;174102640;230984360;66600000;5000000;320400000;0;0.7502
2022;5205072009;12000000;316801000;38200000;22900000;360000000;0;0.7948
2022;5206022004;123952560;241841840;107783600;26850000;338400000;0;0.8076
2022;5206152004;161850800;323849200;203990000;74000000;511200000;0;0.6217
2022;5206162004;159726880;248227120;50800000;5500000;313200000;0;0.6305
2022;5206112008;169097800;247317200;119900000;39950000;385200000;0;0.6213
2022;5206172005;119096640;232465360;52700000;18000000;284400000;0;0.6641
2022;5206022013;110800040;169696600;48548360;82600000;277200000;0;0.7311
2022;5205042006;98755000;332948000;0;38900000;586700000;25000000;0.8006
2022;5205012009;35800000;384415000;5600000;72800000;498140000;20000000;0.6419
2022;5206112009;101999971;298706669;199000000;87057400;496022960;0;0.6778
2022;5208042009;27450000;579384350;25650000;239647500;586800000;0;0.8671
2022;5203142004;19990000;453521250;73428750;56240000;480053000;0;0.847
2022;5203142014;20765000;349020000;66608000;83900000;479555000;0;0.8152
2022;5201122005;61709000;332461600;25564000;122958600;433475000;0;0.6583
2022;5201082009;23893000;332095500;19955000;210664500;673200000;0;0.7165
2022;5204182002;154033000;276166000;0;186866000;424800000;5215600;0.8356
2022;5202122008;129636000;439133610;125257000;317248500;637200000;0;0.9025
2022;5205012012;165000000;113299200;0;185474800;327600000;25000000;0.7502
2022;5205062008;0;248977000;0;159200000;277200000;0;0.679
2022;5206112002;181476520;129781120;90853560;139827800;367200000;0;0.6927
2022;5202052004;26736500;999997750;5427000;47712350;662400000;0;0.7224
2022;5205012008;0;327362000;0;38100000;327133000;50000000;0.7097
2022;5206142002;117166240;557007360;41000000;211968400;619200000;0;0.6497
2022;5206142003;164211600;179268400;125150000;150000000;417600000;0;0.6335
2022;5202042006;2775000;990235658;44600000;9140000;658800000;0;0.8356
2022;5206112005;122414160;190970600;58668240;153500000;352800000;0;0.614
2022;5206112005;76929000;464534800;108802000;213725000;604095000;0;0.9232
2022;5201012002;12527000;434756200;15000000;255843400;589395000;75000000;0.6965
2022;5201072005;90452500;716436400;91535000;116930000;712900000;50000000;0.7008
2022;5201022001;37800000;586161873;34191500;328667910;783491612;0;0.8252
2022;5201022009;31500000;373523000;118251000;250199000;527000000;50000000;0.7641
2022;5201092004;137391000;225310000;36330000;248378000;520399000;50000000;0.806
2022;5201092005;83417322;381621900;0;165040000;493366000;100000000;0.7673
2022;5207032008;0;419646891;242062109;57890000;259200000;0;0.7498
2022;5204282002;78591000;158431500;62291000;150170000;312000000;0;0.6481
2022;5202102009;34328000;494703500;163583000;135811500;597600000;0;0.7911
2022;5206032001;187950000;326116400;235091040;12700000;534574560;0;0.6295
2022;5204072006;97498850;295998530;38778850;82970000;324000000;0;0.804
2022;5203192015;36882000;279955500;11900000;134298220;335505280;0;0.6851
2022;5203092004;73028820;321504000;21077000;449410680;905000000;250000000;0.8824
2022;5203092011;69245600;728199300;70257448;121790652;775561000;0;0.8824
2022;5203042007;0;263736000;36800000;100859000;395167000;60000000;0.7559
2022;5205022001;13200000;415603840;15000000;104044160;367200000;0;0.8281
2022;5207042007;0;517965003;8720000;117229338;61200000;0;0.8527
2022;5204222005;76800000;245552220;24285000;117761000;325951000;0;0.8244
2022;5204222002;81960000;252670000;45520000;52614800;375800000;0;0.6817
2022;5202072010;129244526;758273900;107764300;44498500;698400000;0;0.8129
2022;5203132003;0;271613000;50118650;192171349;345600000;0;0.901
2022;5203092024;50526000;221745167;61900000;169278833;443950000;0;0.8102
2022;5203172008;0;279719000;47575000;242906000;381600000;0;0.8079
2022;5201032004;70883979;264359500;46914273;228219264;471600000;0;0.7898
2022;5203012007;72873600;252277540;68310000;81743300;440452560;0;0.8486
2022;5203082003;23000000;483623560;36100000;0;505019440;0;0.7856
2022;5203022005;32545000;245185780;16574420;205713800;427825000;25000000;0.7629
2022;5203052001;57462000;498552000;29587000;557492000;873920000;15000000;0.8098
2022;5203162002;23940150;481989850;79215000;302971000;611700000;0;0.704
2022;5203012011;13724000;210630000;61667237;207359000;399934763;0;0.7263
2022;5203012008;0;277200000;63880000;214079120;513926880;0;0.7886
2022;5202042015;23030000;464542000;79000000;97315000;471600000;0;0.7725
2022;5207062003;500000;317333000;6386000;208290000;468000000;0;0.7662
2022;5202062010;56304500;737749700;106185000;60855000;640800000;0;0.727
2022;5203112003;57000000;665790800;116147000;64750000;691146120;0;0.8544
2022;5205042004;5100000;357092880;2461400;50861720;384000000;50000000;0.7127
2022;5207062006;0;486016012;90800000;0;381600000;0;0.7352
2022;5206102006;170060000;267818280;127222720;0;378000000;0;0.6532
2022;5206052013;90317180;130850000;143400000;90895900;306000000;0;0.7237
2022;5205022004;25000000;81125000;18171200;254648800;288927000;0;0.8022
2022;5202092005;112966000;1038090075;8615000;6135000;745200000;0;0.8994
2022;5206092003;103254449;392441251;99743000;134235300;489600000;3500000;0.7413
2022;5203172006;37543000;200088520;13600000;252439700;608581280;150000000;0.7832
2022;5203172011;29881080;355097920;42200000;89670000;423500000;0;0.7584
2022;5203042005;14726000;773646000;50000000;557389000;993600000;50000000;0.9138
2022;5206062011;156313560;496696040;216305000;10850000;483800000;0;0.6341
2022;5201032015;91819250;487848000;152564000;100332000;655791000;43533340;0.7583
2022;5203022012;24226500;234395100;0;166783400;343230000;1000000;0.7984
2022;5204232004;80077250;256984600;40947000;86217000;311621000;0;0.8098
2022;5203052010;163735000;538190000;22564000;52832000;650157000;23000000;0.86
2022;5201082008;13385000;450656600;0;109344400;413000000;20000000;0.7114
2022;5201082012;3000000;446209000;0;146106500;370829000;0;0.737
2022;5201152001;29328500;442253098;85723600;342614097;771707500;0;0.8992
2022;5201152004;120329885;303658439;69810000;29485000;589274000;335000000;0.6979
2022;5201152005;108520000;158616112;80130000;226611720;444747680;0;0.6827
2022;5201152003;103296000;538634428;169372500;210906750;708150000;0;0.849
2022;5206162003;131837436;1304508980;380301584;208725000;1339200000;120910000;0.6049
2022;5203202008;0;442746000;5963000;12350000;313200000;0;0.7011
2022;5205072003;56177000;303468600;36911400;170000000;378000000;0;0.68
2022;5204192001;108320000;406246340;32390924;10000000;370800000;0;0.8689
2022;5201132005;144305760;399367240;5750000;134300000;627910000;70000000;0.7519
2022;5201082010;18990000;330210000;63081000;236802500;555616000;0;0.8078
2022;5204052012;110615000;165033000;86962000;135910000;336270000;0;0.7263
2022;5204252003;245433340;1024892438;92820000;20169000;1303200000;0;0.8135
2022;5204182001;117972000;375050000;16950000;83500000;392400000;0;0.834
2022;5204062002;72843671;292431720;53490000;175000000;410636000;20000000;0.6587
2022;5204252002;97497100;244403080;27733000;148895200;352800000;0;0.8206
2022;5204202004;153519000;187550000;76900000;75600000;445600000;0;0.8781
2022;5203172001;41712840;412319760;114125000;338114400;662000000;0;0.9162
2022;5204092014;111370500;110553000;59582600;146291800;288000000;5000000;0.6922
2022;5204252004;223633500;259095000;17360000;213533536;478800000;0;0.8854
2022;5206142001;230245760;328161600;53300000;7900000;419900640;0;0.6952
2022;5207022010;0;472486000;98065000;54405000;360000000;0;0.776
2022;5204122005;119416000;370849946;88619000;186770511;506956000;50041738;0.6238
2022;5207022001;0;392301135;44915250;217950000;435600000;0;0.789
2022;5203082007;76544600;679514600;117000000;575649800;1113500000;0;0.9641
2022;5204172003;205215300;197641500;40802700;103855000;349200000;0;0.8113
2022;5203102004;73293100;644314500;37352500;46018300;652946700;27000000;0.841
2022;5204252008;91377020;347449280;20208400;39956600;327600000;0;0.8075
2022;5204242004;120407278;238790900;58106000;74111000;334800000;6134390;0.8124
2022;5204182003;306060600;401395300;61450438;50000000;536400000;0;0.9289
2022;5202022004;107642800;994819800;139485000;77595000;871200000;105303200;0.747
2022;5206112007;116146800;342500000;145780000;109861400;487546800;0;0.6456
2022;5202102007;14467500;582279275;149225000;93025000;547200000;0;0.7724
2022;5207022009;0;294419178;0;161217262;349200000;50000000;0.7405
2022;5206122009;142475200;351582000;106030000;70900000;456172800;0;0.6121
2022;5204142012;149460320;428970980;39260000;8870000;414000000;0;0.774
2022;5206062017;141915600;206154400;197950000;137500000;460800000;0;0.6903
2022;5207072003;0;72984000;24343000;91367000;338400000;0;0.7576
2022;5207052006;33745000;421217881;55708824;22220000;338400000;0;0.7138
2022;5207032013;17072640;257040000;42791141;177555000;338400000;0;0.791
2022;5205072004;8250000;409403600;50264960;3500000;447949440;0;0.7146
2022;5202062005;24727500;922734500;94300000;0;698400000;0;0.7441
2022;5203032009;108731240;911005960;36143000;27196800;860800000;100000000;0.793
2022;5204262004;66020700;399152552;51230000;36500000;363600000;0;0.8279
2022;5202072002;433975965;608855800;568379950;211143050;1227600000;0;0.8063
2022;5206122004;89225000;437153022;252933978;0;543600000;30000000;0.711
2022;5206122011;104696520;181599080;108900000;203680400;406800000;0;0.5992
2022;5202122001;188647500;553394400;161220000;295891000;814253150;0;0.8883
2022;5204292001;53300000;246400160;23670000;84000000;280800000;3700000;0.791
2022;5204122003;138474318;487915797;154649277;76616680;555170000;0;0.8676
2022;5205042002;28822000;297059480;0;296500000;552595520;0;0.8041
2022;5204112009;77359000;314293321;70275000;45000000;342000000;0;0.7976
2022;5201032010;48507500;290382500;129744500;157069700;417600000;0;0.739
2022;5204112003;0;281225831;37590000;157314500;330600000;0;0.8148
2022;5204112002;85382000;310816899;55193873;9100000;313200000;0;0.7789
2022;5204272003;104506000;240139250;163335750;137968000;442800000;0;0.7033
2022;5204172004;79260620;199426880;111797800;159102200;367200000;0;0.7021
2022;5202072001;149269088;791975661;299665000;42825000;838800000;0;0.7483
2022;5201022010;105212100;363893772;53708000;238013608;524800000;0;0.7732
2022;5201142004;113384691;236647951;21430000;191150000;398800000;0;0.729
2022;5201132001;0;645111200;10000000;242877450;609700000;0;0.6949
2022;5201132007;101983750;583431250;33517332;261715016;930101500;0;0.8449
2022;5201032001;34206250;180996000;41080000;203108000;414000000;114328200;0.8267
2022;5203032008;36933750;369277850;48500000;62877400;427680000;50000000;0.7305
2022;5204272002;160014150;288306500;15835000;114304000;404600000;0;0.8678
2022;5202092001;53990500;447892500;105443000;201370000;543600000;0;0.8375
2022;5203112008;71116900;523047500;5125000;15000000;417986000;0;0.7962
2022;5203052007;104186000;570861000;71200000;172943000;820100000;0;0.8968
2022;5203052009;167582750;1010453250;57200000;40000000;930800000;0;0.8968
2022;5203212001;110468000;962382126;141815000;254911970;1140910000;0;0.8749
2022;5203212004;75525000;519979130;74175370;121575000;676096500;50000000;0.841
2022;5203212003;61316500;372976498;86905000;315437442;967821560;40000000;0.8449
2022;5203212008;57748960;166196140;0;166265500;339331400;0;0.7502
2022;5203212005;46663525;315053375;55739000;113661000;423653100;40000000;0.7241
2022;5203212002;88003795;274646800;103125000;392475005;804917400;0;0.7708
2022;5203212006;75191740;494590060;82652500;248143000;683606700;0;0.7708
2022;5203212007;37772000;486380985;36000000;100141015;507000000;0;0.8397
2022;5203182010;32425400;498301600;58650000;42000000;467800000;0;0.7049
2022;5205082003;11400000;289467120;18000000;97671880;316800000;50000000;0.7303
2022;5203182003;75616200;291410300;98000000;337538622;574400000;0;0.8927
2022;5203182007;40112100;340781900;37335000;107785000;405530000;0;0.6844
2022;5206162005;162225496;148534840;71506664;81600000;313700000;0;0.6195
2022;5204102008;93195000;270266850;27530000;197820000;396000000;0;0.7722
2022;5206022005;95829060;358814040;85812100;14687800;370800000;0;0.7468
2022;5206152007;57958720;280767280;125700000;110550000;388800000;0;0.6179
2022;5206042002;111633000;214578000;80772000;34617000;306000000;10000000;0.6381
2022;5201122001;19878500;335102353;38040000;219000000;439200000;52500000;0.8549
2022;5204102009;137870000;124788302;12968898;154406800;342000000;0;0.6294
2022;5202072004;126325000;826972646;83504500;83470354;835200000;125000000;0.734
2022;5208042002;0;518639000;246682200;431127000;730800000;0;0.8005
2022;5206172006;83886800;149000000;58100000;127951400;302146800;0;0.6806
2022;5204262003;104296000;390691650;17200000;9000000;338900000;0;0.7105
2022;5204262006;138453200;227951800;34080000;87500000;333177537;0;0.7241
2022;5203042004;0;568410970;54378630;215500000;565200000;0;0.8006
2022;5204052001;143928992;211260000;22173000;165196000;370800000;19309190;0.8803
2022;5204212003;0;231431500;47520500;115777184;317985000;7917866;0.7137
2022;5205082004;0;326530000;10800000;121100000;309600000;0;0.6684
2022;5204022002;97105300;167471637;73900000;164313103;403200000;41272395;0.8449
2022;5204022001;72912000;284265000;78320000;61000000;370800000;30000650;0.8008
2022;5205052009;7000000;415634500;34680000;45000000;455765500;20000000;0.74
2022;5206132010;94843680;129426320;80800000;82574000;288000000;0;0.67
2022;5203102009;234477548;537797000;13364568;158935000;595547500;25000000;0.7819
2022;5205042001;18600000;293610000;10200000;283233000;406800000;0;0.8279
2022;5208052004;20000000;977742770;0;263682600;850350000;10000000;0.8197
2022;5207082001;0;345595000;77133612;90919280;460800000;0;0.8844
2022;5204262005;41236000;293987519;120676444;52250000;349200000;10000000;0.8025
2022;5204102011;139097640;220736960;18625000;86815200;333200000;0;0.6462
2022;5201092006;28495000;418114000;9100000;117082000;452433000;25000000;0.7065
2022;5203142010;0;393060000;37392000;15000000;345189000;0;0.7987
2022;5203142001;93104000;660497900;25400000;305896800;910600000;0;0.8651
2022;5203142002;0;418425750;69593000;184301000;610700000;0;0.849
2022;5206072014;93364360;121318640;93800000;102000000;306000000;0;0.6179
2022;5207072004;44760000;192204422;283355843;39100000;331200000;0;0.8729
2022;5206122003;208578160;351039840;130110000;0;457200000;0;0.5765
2022;5205012013;5742900;293774440;52000000;77801900;416027760;0;0.663
2022;5205012014;59785000;214800000;9000000;208500600;452723400;0;0.741
2022;5202052003;23835000;1500162547;7225000;51788452;1062000000;0;0.7097
2022;5202032004;88359750;548309500;39247500;178438250;572400000;0;0.791
2022;5207062002;1100000;437540520;90490000;305960960;288000000;0;0.7606
2022;5207082004;0;198770000;0;85725000;316800000;0;0.7497
2022;5204172008;132752440;140944560;113680000;63300000;306000000;0;0.8146
2022;5204172002;87480000;303770000;70890000;48600000;338400000;0;0.7779
2022;5204172001;93708000;312438500;25250000;40800000;350850000;0;0.7037
2022;5201132003;68686000;366807000;0;281893800;564089000;100000000;0.6289
2022;5201132008;48696315;542017984;0;307900000;594000000;10000000;0.7263
2022;5204052004;168745000;237096600;45869000;118724000;393673000;0;0.7624
2022;5204102010;73240000;290519200;71408500;131909500;398500000;0;0.8244
2022;5206052006;120565000;250724640;83223360;8150000;370800000;0;0.8086
2022;5206052012;111461000;313114000;34800000;6950000;313200000;0;0.7321
2022;5202062009;51667000;758490600;39534600;111193000;684000000;0;0.7262
2022;5204242002;66687500;394775000;56837500;0;399350000;0;0.8092
2022;5203052003;133809000;517786000;87715000;330303000;770900000;50000000;0.8863
2022;5203052004;84523000;921348000;10200000;18435000;921090000;50000000;0.7971
2022;5203052005;108485500;319833000;23500000;340362000;721548500;50000000;0.8976
2022;5203052008;105474000;530477500;272630000;112345000;736805500;0;0.8343
2022;5204242002;110750000;474189400;164277883;198063000;633600000;0;0.8092
2022;5204252005;168925900;433436230;43853200;0;432000000;0;0.7305
2022;5207072006;7972300;478770000;30010700;263630000;126000000;0;0.7186
2022;5205052006;24050000;348515000;10000000;131146000;498150000;0;0.8138
2022;5206102004;145436168;361075832;132550000;14750000;446400000;0;0.6213
2022;5206082008;114665960;418828360;303792680;73400000;619200000;0;0.6056
2022;5205012010;0;403960000;0;199008000;536009000;50000000;0.6927
2022;5205042003;0;370770000;0;55200000;470580000;50000000;0.7254
2022;5205042003;96780000;476561500;17900000;193144000;529200000;0;0.8067
2022;5202032010;105825000;356117500;25456500;74950000;378000000;0;0.8141
2022;5202012015;32463000;438570750;81122500;242649000;543600000;20000000;0.817
2022;5203162007;83779760;2142750600;93468900;638250000;2041195840;0;0.7149
2022;5201032019;91970000;240828300;73850000;70368000;464750000;0;0.7916
2022;5206122012;74152880;168431440;90350000;122533680;376800000;0;0.7675
2022;5203182006;58485200;693225000;71320000;295432200;939048600;0;0.6752
2022;5203012012;53036680;146419820;31750000;161147500;323681000;0;0.8021
2022;5202082008;41275000;674698100;92722400;273087800;720000000;0;0.7156
2022;5202082008;38162110;593341850;49210000;345204500;687600000;10000000;0.7376
2022;5203192013;0;259792601;44211000;189631399;420834000;0;0.7279
2022;5201142002;4685840;324649714;71342500;271663500;450000000;0;0.8594
2022;5205032006;3000000;463251000;0;9000000;324000000;0;0.699
2022;5207032001;2800000;296245750;129100000;16400000;338400000;0;0.767
2022;5201082002;14902600;658713108;90982167;0;810000000;111605000;0.7135
2022;5202042012;35646250;1054203000;153807000;490844850;896400000;0;0.6941
2022;5202012010;102175000;394655000;103750000;56260000;576000000;150000000;0.8679
2022;5201012012;83614840;500899436;48900000;89174250;576163229;50000000;0.7486
2022;5201092002;24750000;323603085;20000000;190101401;449368000;115000000;0.7679
2022;5204102006;125334500;253033100;36853100;54631800;334800000;0;0.7132
2022;5202092002;150838500;308492000;153289000;536440500;745200000;0;0.774
2022;5206132005;156029036;208300000;69099964;104000000;363600000;0;0.697
2022;5206012010;76580880;320188120;59290000;101521120;399680880;0;0.6435
2022;5206122014;164353490;191296720;161702830;188006800;471600000;0;0.7667
2022;5202112009;0;795645499;86027500;59000000;630000000;0;0.8187
2022;5201022002;63217000;652311000;58557000;101506000;599100000;0;0.7717
2022;5203042003;15534888;650324050;80875112;71508590;691124360;0;0.7784
2022;5203042008;60745000;646457600;81461000;174670000;715818000;60513590;0.7784
2022;5203012014;70885000;96220250;34623800;194458050;367059750;0;0.871
2022;5203192012;20029080;544089320;64910000;10980000;530355600;0;0.7952
2022;5203112002;35596700;685574650;43400000;293253200;830674060;0;0.8525
2022;5202092007;53073800;981397351;133167600;132295000;874800000;0;0.8354
2022;5202112001;36280000;801837000;49500000;18390000;608400000;0;0.8025
2022;5203182005;60865000;241435000;81692500;301101000;464300000;0;0.7606
2022;5202012012;96255000;911222000;142044000;18506000;795600000;0;0.8319
2022;5207052008;660000;204578000;105500000;122000000;298800000;0;0.8659
2022;5204062006;196650000;469484090;0;80000000;520493910;0;0.8046
2022;5204092001;67200000;263786500;11835500;98500000;298800000;430360;0.8283
2022;5204092013;88946982;173914650;22752000;140531000;284400000;0;0.8392
2022;5203022009;51827000;219474000;28800000;129817500;401710000;0;0.7686
2022;5206082012;186694400;176894400;63787080;99904120;356400000;0;0.6551
2022;5206132003;87382080;217731920;145500000;6000000;306000000;0;0.6892
2022;5204132003;146176010;378179489;33550000;63781000;450000000;25497296;0.8598
2022;5207072005;42467000;85848000;19495000;198270200;313200000;120000000;0.8248
2022;5202062004;2000000;761057225;20250000;58376000;554400000;0;0.9181
2022;5205052011;13400000;326941200;18249500;238648300;432000000;50000000;0.7021
2022;5208042007;12000000;632072000;0;171558000;547200000;0;0.7522
2022;5202092003;47904450;755841000;85688500;94003500;626400000;0;0.9063
2022;5204282003;93468100;373792300;74940000;4700000;367200000;0;0.5843
2022;5207072001;24043764;346455867;38712000;59482000;298800000;0;0.8359
2022;5202082003;59858000;372498450;148002000;179679500;511538000;0;0.7373
2022;5206062008;84898120;279112880;103950000;0;313200000;0;0.6302
2022;5206072011;131568480;83218720;141000000;151000000;360400000;0;0.6294
2022;5205062010;16000000;519864000;6000000;43000000;396841000;0;0.7324
2022;5205062002;10000000;234750000;160121000;124000000;356400000;0;0.7456
2022;5205072008;1200000;314479000;12800000;175000000;342000000;0;0.6911
2022;5201032021;50925000;337338245;43425000;200215000;577373500;0;0.8168
2022;5206062005;346228030;571853000;240289690;21600000;874475280;0;0.8881
2022;5206062015;212195500;255364500;90450000;107205000;451000000;0;0.7521
2022;5206182007;109212400;167023600;110000000;146909000;352800000;0;0.6963
2022;5206132011;99934400;367045600;91600000;6500000;381600000;0;0.6873
2022;5206042001;147891140;212408260;160034536;111933600;410400000;0;0.6308
2022;5206132004;147973840;135833160;64640000;87900000;295200000;0;0.6624
2022;5206082014;70255780;169450880;105202140;184527200;393200000;0;0.6184
2022;5206042003;119220000;410131000;154785000;6550000;442800000;0;0.6381
2022;5204092003;83815000;248376500;13335300;102668600;307225000;0;0.7181
2022;5206122005;119937040;285660591;131772769;192992600;489600000;0;0.6617
2022;5206022009;88072000;214300000;143290000;93510000;360000000;0;0.7465
2022;5204222008;104673474;194806250;30574000;87969000;310107075;0;0.72
2022;5206102001;352423280;308686720;68420000;123544000;572400000;0;0.7951
2022;5206032013;249164000;242021840;208131840;10330000;390211520;0;0.6559
2022;5206012018;70996720;224874280;42480000;179650000;362800000;0;0.6052
2022;5205052007;13738000;501062000;8000000;33372000;462600000;25000000;0.7886
